"Laikotarpis","Rodiklis","Statinių pagal tipą klasifikatorius (CC) (gyvenamieji pastatai, vieno ir dviejų butų pastatai)","Kambarių skaičius","Administracinė teritorija","Matavimo vienetai","Reikšmė"
"2024","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","12.4"
"2024","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","11.5"
"2024","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","89"
"2024","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2024","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.","1"
"2024","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","17"
"2024","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","38"
"2024","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","24"
"2024","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","9"
"2023","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","71"
"2023","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","71"
"2023","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","10.1"
"2023","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","10.1"
"2023","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","69"
"2023","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","68"
"2023","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","69"
"2023","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","68"
"2023","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","73"
"2023","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","49"
"2023","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","48"
"2023","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","45"
"2023","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","10.0"
"2023","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","8.2"
"2023","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","12.5"
"2023","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","12.2"
"2023","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","87"
"2023","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2023","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.","3"
"2023","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","12"
"2023","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","37"
"2023","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","22"
"2023","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","13"
"2022","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","101"
"2022","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","77"
"2022","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","13.2"
"2022","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","11.4"
"2022","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","79"
"2022","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","76"
"2022","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","80"
"2022","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","76"
"2022","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","60"
"2022","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","60"
"2022","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","60"
"2022","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","58"
"2022","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","8.9"
"2022","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","8.9"
"2022","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","15.7"
"2022","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","15.7"
"2022","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","110"
"2022","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2022","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.","1"
"2022","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","20"
"2022","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","43"
"2022","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","30"
"2022","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","16"
"2021","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","153"
"2021","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","116"
"2021","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","20.1"
"2021","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","18.1"
"2021","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","107"
"2021","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","104"
"2021","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","111"
"2021","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","108"
"2021","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","65"
"2021","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","65"
"2021","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","64"
"2021","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","63"
"2021","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","10.0"
"2021","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","10.0"
"2021","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","12.5"
"2021","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","12.5"
"2021","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","80"
"2021","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2021","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.","2"
"2021","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","6"
"2021","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","25"
"2021","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","27"
"2021","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","20"
"2020","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","109"
"2020","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","109"
"2020","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","16.6"
"2020","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","16.6"
"2020","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","106"
"2020","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","105"
"2020","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","110"
"2020","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","109"
"2020","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","57"
"2020","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","57"
"2020","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","56"
"2020","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","56"
"2020","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","8.3"
"2020","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","8.3"
"2020","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","12.5"
"2020","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","12.5"
"2020","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","85"
"2020","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2020","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.",
"2020","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","6"
"2020","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","38"
"2020","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","24"
"2020","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","17"
"2019","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","92"
"2019","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","92"
"2019","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","11.5"
"2019","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","11.5"
"2019","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","67"
"2019","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","67"
"2019","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","86"
"2019","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","86"
"2019","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","69"
"2019","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","69"
"2019","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","64"
"2019","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","64"
"2019","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","9.1"
"2019","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","9.1"
"2019","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","14.5"
"2019","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","14.5"
"2019","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","96"
"2019","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2019","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.",
"2019","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","7"
"2019","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","35"
"2019","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","36"
"2019","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","18"
"2018","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","73"
"2018","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","73"
"2018","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","10.9"
"2018","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","10.9"
"2018","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","73"
"2018","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","73"
"2018","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","73"
"2018","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","73"
"2018","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","73"
"2018","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","73"
"2018","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","72"
"2018","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","72"
"2018","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","10.5"
"2018","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","10.5"
"2018","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","19.5"
"2018","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","19.1"
"2018","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Marijampolės sav.","vnt.","122"
"2018","Baigtų statyti būstų skaičius","","1 kambario","Marijampolės sav.","vnt.",
"2018","Baigtų statyti būstų skaičius","","2 kambarių","Marijampolės sav.","vnt.",
"2018","Baigtų statyti būstų skaičius","","3 kambarių","Marijampolės sav.","vnt.","9"
"2018","Baigtų statyti būstų skaičius","","4 kambarių","Marijampolės sav.","vnt.","45"
"2018","Baigtų statyti būstų skaičius","","5 kambarių","Marijampolės sav.","vnt.","44"
"2018","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Marijampolės sav.","vnt.","24"
"2017","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","82"
"2017","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","82"
"2017","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","tūkst. m²","11.7"
"2017","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","tūkst. m²","11.7"
"2017","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","77"
"2017","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Marijampolės sav.","vnt.","77"
"2017","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Marijampolės sav.","vnt.","79"
